url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
4.343805421853684,5,0,0,0,0,1,0,1,1
3.5553480614894135,1,0,0,0,0,0,0,0,0
4.330733340286331,1,0,0,0,0,1,0,0,0
4.204692619390966,4,0,0,1,0,1,0,0,1
3.4657359027997265,2,0,1,0,0,0,0,0,1
3.7376696182833684,2,0,1,0,0,0,0,1,0
3.8066624897703196,4,0,0,0,0,0,0,0,1
3.784189633918261,1,0,0,0,0,1,0,1,0
3.5263605246161616,4,0,0,0,0,0,0,0,0
3.332204510175204,2,0,1,0,0,0,0,0,1
3.295836866004329,1,0,0,0,0,0,0,0,1
3.6635616461296463,1,0,0,0,0,0,0,0,0
3.871201010907891,3,0,0,0,0,1,0,0,0
3.6375861597263857,2,0,0,0,0,1,0,0,1
2.3978952727983707,1,0,0,0,0,0,0,0,1
4.1588830833596715,3,0,1,1,0,1,0,1,1
3.8501476017100584,3,0,0,1,0,1,0,1,1
3.367295829986474,2,0,1,0,0,0,0,0,1
4.0943445622221,1,0,0,0,0,1,0,0,0
2.6390573296152584,1,0,0,0,0,0,0,0,1
4.406719247264253,2,0,0,0,0,1,0,0,0
2.833213344056216,2,0,0,0,0,0,0,0,1
4.634728988229636,2,0,1,0,0,1,0,0,0
3.6888794541139363,1,0,0,0,0,1,0,0,0
3.6888794541139363,2,0,0,0,0,0,0,0,1
4.110873864173311,2,0,0,0,0,0,0,1,0
3.091042453358316,1,0,0,0,0,0,0,0,1
4.276666119016055,1,0,0,0,0,1,0,0,0
3.8501476017100584,4,0,0,0,0,0,0,0,1
3.332204510175204,2,0,0,0,0,0,0,0,1
4.343805421853684,4,0,0,0,0,0,1,0,0
3.4011973816621555,2,0,0,0,0,0,0,0,0
3.5553480614894135,2,0,1,0,0,0,0,0,1
4.0943445622221,1,0,0,0,0,1,0,1,0
4.07753744390572,3,0,0,0,0,0,0,0,0
4.189654742026425,3,0,0,0,0,1,0,0,0
3.4011973816621555,1,0,0,0,0,1,0,0,0
4.356708826689592,2,0,0,0,0,0,0,0,0
4.672828834461906,7,0,0,0,0,0,0,1,1
3.1780538303479458,1,0,0,0,0,0,0,0,1
3.091042453358316,1,0,0,0,0,1,0,0,1
3.8918202981106265,1,0,0,0,0,0,0,0,0
2.3978952727983707,1,0,0,0,0,0,0,0,1
2.833213344056216,1,0,0,0,0,0,0,0,0
5.062595033026967,3,0,0,0,0,1,0,1,0
2.9444389791664403,1,0,0,0,1,0,0,0,1
3.6888794541139363,2,0,0,0,0,0,0,0,0
4.997212273764115,1,0,0,0,0,1,0,0,0
3.258096538021482,2,0,0,0,0,0,0,0,1
3.784189633918261,3,0,0,0,0,1,0,0,1
3.7612001156935624,2,0,1,0,0,1,0,0,0
3.367295829986474,2,0,0,0,0,0,0,0,1
6.704414354964107,2,0,0,0,0,1,0,1,1
3.5553480614894135,2,0,1,0,0,0,0,0,1
3.332204510175204,1,0,0,0,0,1,0,0,0
3.1780538303479458,1,0,1,0,0,0,0,0,1
3.970291913552122,1,0,0,0,0,1,0,0,0
4.477336814478207,2,0,0,0,0,1,0,0,0
4.04305126783455,1,0,0,0,0,1,0,0,0
3.5263605246161616,1,0,0,0,0,0,0,0,0
3.1780538303479458,1,0,0,0,0,0,0,0,0
3.044522437723423,2,0,0,0,0,0,0,0,0
4.04305126783455,3,0,0,0,0,0,0,0,1
4.430816798843313,3,0,0,0,0,1,0,0,0
3.6109179126442243,2,0,0,0,0,0,0,1,0
3.4011973816621555,3,0,0,0,0,0,0,0,1
3.6375861597263857,3,0,0,0,0,1,0,0,0
4.948759890378168,3,0,0,0,0,1,0,0,0
3.713572066704308,3,0,0,0,0,1,0,0,0
4.74493212836325,2,0,0,0,0,1,0,1,0
3.4657359027997265,2,0,0,0,0,0,0,0,0
3.912023005428146,3,0,1,0,0,0,0,1,1
3.912023005428146,2,0,0,0,0,0,0,0,1
2.772588722239781,1,0,0,0,0,0,0,0,1
2.995732273553991,1,0,0,0,0,0,0,0,0
3.9512437185814275,4,0,1,0,0,1,0,0,1
3.1354942159291497,2,0,0,0,0,0,0,0,1
3.6375861597263857,2,0,1,0,0,0,0,0,0
3.4657359027997265,1,0,0,0,0,1,0,0,1
3.6375861597263857,2,0,0,0,0,0,0,0,1
2.833213344056216,1,0,0,0,0,0,0,0,1
4.189654742026425,2,0,1,0,0,1,0,0,1
3.5553480614894135,3,0,1,0,0,0,0,0,1
3.8918202981106265,2,0,0,0,0,0,0,1,0
3.9889840465642745,1,0,0,0,0,1,0,0,0
3.332204510175204,2,0,1,0,0,0,0,0,1
3.6109179126442243,3,0,1,0,0,0,0,0,0
4.276666119016055,1,0,0,0,0,1,0,0,0
2.9444389791664403,1,0,1,0,0,0,0,0,1
4.3694478524670215,6,0,0,1,0,1,0,1,1
2.70805020110221,1,0,0,0,0,0,0,0,1
3.8066624897703196,2,0,0,0,0,0,0,0,0
3.6109179126442243,1,0,0,0,0,1,0,0,1
3.367295829986474,2,0,0,0,0,0,0,0,0
2.5649493574615367,1,0,0,0,0,0,0,0,0
3.58351893845611,2,0,0,0,0,0,0,0,1
3.713572066704308,4,0,0,0,0,0,0,0,1
3.4965075614664802,3,0,1,0,0,0,0,0,1
2.5649493574615367,1,0,0,0,0,1,0,0,0
